Format,1,,,,,,,
Emerald Version,3.5.5.0,,,,,,,
Station ID,G21-9800,,,,,,,
Environment,Emerald,,,,,,,
Test Name,AN 0BAR, CA 0BAR CV,,,,,,,
User Name,OB,,,,,,,
Comment,CV Logger,,,,,,,
Test Channel,System,,,,,,,
Logger Name,Process_Data,,,,,,,
Profile Name,CV.ini,,,,,,,
Number Of Tags,6,,,,,,,
Initial Log Rate,100 ms,,,,,,,
Start Time,2024-06-20 08:19:20,,,,,,,
-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~
,,,Voltage,Cell Voltage 001,Cell Voltage 002,Gamry-01.Current,Gamry-01.Voltage,Gamry-01.current_density
,s,,V,V,V,A,V,A/cm?
Time Stamp,Elapsed Time,File Mark,voltage,cell_voltage_001,cell_voltage_002,Gamry-01.current,Gamry-01.voltage,Gamry-01.current_density
2024-06-20 08:21:49.205,149.100,,0.968280,-0.000381,0.000381,2.306102,0.974741,0.046287
2024-06-20 08:21:49.305,149.200,,0.973030,-0.000572,0.000190,2.321814,0.979781,0.046436
2024-06-20 08:21:49.405,149.300,,0.978720,-0.000191,0.000190,2.326773,0.984758,0.046436
2024-06-20 08:21:49.505,149.400,,0.983460,-0.000572,0.000000,2.315842,0.989772,0.046535
2024-06-20 08:21:49.605,149.500,,0.988200,-0.000572,0.000000,2.336164,0.994723,0.046723
2024-06-20 08:21:49.705,149.600,,0.993890,-0.000381,0.000381,2.329875,0.999744,0.046723
2024-06-20 08:21:49.805,149.700,,0.998630,-0.000572,0.000381,2.303454,1.004726,0.046598
2024-06-20 08:21:49.905,149.800,,1.003370,-0.000381,0.000190,2.362592,1.009732,0.046069
2024-06-20 08:21:50.005,149.900,,1.008120,-0.000381,0.000381,2.336660,1.014702,0.047252
2024-06-20 08:21:50.106,150.001,,1.013810,-0.000191,0.000000,2.337535,1.019783,0.046751
2024-06-20 08:21:50.205,150.100,,1.018550,0.000000,0.000000,2.330419,1.024696,0.046751
2024-06-20 08:21:50.305,150.200,,1.023290,-0.000191,0.000381,2.388122,1.029739,0.046608
2024-06-20 08:21:50.405,150.300,,1.028030,-0.000191,0.000381,2.381890,1.034713,0.047638
2024-06-20 08:21:50.505,150.400,,1.033720,-0.000572,0.000000,2.382961,1.039765,0.047638
2024-06-20 08:21:50.605,150.500,,1.038460,-0.000381,0.000000,2.414986,1.044733,0.047659
2024-06-20 08:21:50.705,150.600,,1.043210,-0.000191,0.000190,2.401862,1.049703,0.048037
2024-06-20 08:21:50.805,150.700,,1.047950,0.000000,0.000381,2.414023,1.059737,0.048037
2024-06-20 08:21:50.905,150.800,,1.053640,-0.000381,0.000190,2.414023,1.059737,0.048280
2024-06-20 08:21:51.005,150.900,,1.058380,-0.000191,0.000381,2.425851,1.064689,0.048280
2024-06-20 08:21:51.105,151.000,,1.063120,-0.000191,0.000190,2.491384,1.069737,0.048517
2024-06-20 08:21:51.205,151.100,,1.068810,-0.000381,0.000381,2.453481,1.074677,0.049070
2024-06-20 08:21:51.305,151.200,,1.073550,-0.000191,0.000381,2.471401,1.079776,0.049070
2024-06-20 08:21:51.405,151.300,,1.078300,-0.000381,-0.000190,2.475045,1.084741,0.049428
2024-06-20 08:21:51.505,151.400,,1.083040,-0.000191,0.000000,2.527147,1.089677,0.050543
2024-06-20 08:21:51.605,151.500,,1.087780,-0.000191,0.000000,2.497886,1.094737,0.050543
2024-06-20 08:21:51.705,151.600,,1.092520,-0.000191,0.000000,2.539875,1.099793,0.049958
2024-06-20 08:21:51.805,151.700,,1.099160,-0.011253,-0.009904,2.535940,1.104718,0.050719
2024-06-20 08:21:51.905,151.800,,1.103900,-0.000572,0.000000,2.533611,1.114668,0.050719
2024-06-20 08:21:52.005,151.900,,1.108640,-0.000191,0.000000,2.533611,1.114668,0.050672
2024-06-20 08:21:52.105,152.000,,1.113380,-0.000191,0.000190,2.541795,1.119778,0.050836
2024-06-20 08:21:52.206,152.101,,1.113380,-0.000191,0.000000,2.600812,1.124736,0.050836
2024-06-20 08:21:52.305,152.200,,1.118130,-0.000381,0.000190,2.567734,1.129690,0.051355
2024-06-20 08:21:52.405,152.300,,1.128560,0.000000,0.000381,2.564749,1.134711,0.051295
2024-06-20 08:21:52.505,152.400,,1.133300,-0.000191,0.000190,2.606779,1.139729,0.051295
2024-06-20 08:21:52.605,152.500,,1.138040,-0.000191,0.000190,2.607755,1.144706,0.052155
2024-06-20 08:21:52.705,152.600,,1.142780,-0.000191,0.000190,2.612668,1.149737,0.052155
2024-06-20 08:21:52.806,152.701,,1.148470,0.000000,0.000190,2.609318,1.154655,0.052253
2024-06-20 08:21:52.905,152.800,,1.153220,0.000191,0.000000,2.621737,1.159715,0.052435
2024-06-20 08:21:53.005,152.900,,1.157960,-0.000191,0.000190,2.622185,1.164687,0.052435
2024-06-20 08:21:53.105,153.000,,1.162700,-0.000191,0.000190,2.621418,1.169649,0.052444
2024-06-20 08:21:53.205,153.100,,1.168390,-0.000191,0.000190,2.602610,1.174671,0.052052
2024-06-20 08:21:53.305,153.200,,1.173130,-0.000191,0.000381,2.655914,1.179768,0.052052
2024-06-20 08:21:53.405,153.300,,1.177870,-0.000191,0.000190,2.624003,1.184721,0.052480
2024-06-20 08:21:53.505,153.400,,1.183560,-0.000191,0.000190,2.661305,1.189762,0.053226
2024-06-20 08:21:53.605,153.500,,1.188310,0.000000,-0.000190,2.663445,1.194679,0.053226
2024-06-20 08:21:53.705,153.600,,1.193050,0.000000,0.000190,2.600775,1.199768,0.052015
2024-06-20 08:21:53.805,153.700,,1.197790,-0.000191,0.000381,2.674014,1.204667,0.053480
2024-06-20 08:21:53.905,153.800,,1.203480,0.000000,0.000190,2.699291,1.209695,0.053480
2024-06-20 08:21:54.005,153.900,,1.208220,-0.000191,0.000381,2.660093,1.214713,0.053202
2024-06-20 08:21:54.105,154.000,,1.212960,-0.000191,0.000190,2.651065,1.219759,0.053021
2024-06-20 08:21:54.205,154.100,,1.217710,0.000000,0.000000,2.682874,1.224699,0.053021
2024-06-20 08:21:54.305,154.200,,1.223400,0.000000,0.000000,2.679759,1.229730,0.053595
2024-06-20 08:21:54.405,154.300,,1.228140,0.000000,0.000381,2.695173,1.239739,0.053595
2024-06-20 08:21:54.505,154.400,,1.232880,0.000000,0.000190,2.695173,1.239739,0.053903
2024-06-20 08:21:54.605,154.500,,1.237620,0.000000,0.000000,2.699693,1.244695,0.053994
2024-06-20 08:21:54.705,154.600,,1.243310,0.000191,0.000381,2.696883,1.249696,0.053994
2024-06-20 08:21:54.805,154.700,,1.248050,0.000000,0.000190,2.757350,1.254661,0.055147
2024-06-20 08:21:54.905,154.800,,1.252800,0.000000,0.000190,2.752545,1.259728,0.055051
2024-06-20 08:21:55.005,154.900,,1.256590,0.000000,0.000381,2.767838,1.264692,0.055051
2024-06-20 08:21:55.105,155.000,,1.258490,-0.000191,0.000381,2.712736,1.269724,0.054255
2024-06-20 08:21:55.205,155.100,,1.263230,0.000000,0.000190,2.774104,1.274659,0.055482
2024-06-20 08:21:55.305,155.200,,1.267970,0.000191,0.000381,2.802077,1.279736,0.055482
2024-06-20 08:21:55.405,155.300,,1.278400,0.000000,0.000381,2.803574,1.284723,0.056071
2024-06-20 08:21:55.505,155.400,,1.283140,0.000000,0.000381,2.893897,1.289724,0.057878
2024-06-20 08:21:55.605,155.500,,1.287880,-0.000191,0.000190,2.863411,1.294693,0.057878
2024-06-20 08:21:55.705,155.600,,1.292630,-0.000191,0.000190,2.883212,1.299779,0.057664
2024-06-20 08:21:55.805,155.700,,1.298320,-0.000191,0.000190,2.947147,1.309733,0.058182
2024-06-20 08:21:55.905,155.800,,1.303060,-0.000191,0.000381,2.947147,1.309733,0.058943
2024-06-20 08:21:56.005,155.900,,1.307800,0.000000,0.000000,2.978204,1.314682,0.059564
2024-06-20 08:21:56.105,156.000,,1.313490,0.000191,0.000190,2.929190,1.319712,0.059564
2024-06-20 08:21:56.205,156.100,,1.318230,-0.000191,0.000571,3.044237,1.324667,0.060885
2024-06-20 08:21:56.305,156.200,,1.322970,-0.000381,0.000190,3.065809,1.329662,0.061316
2024-06-20 08:21:56.405,156.300,,1.328660,0.000000,0.000000,3.122826,1.334630,0.061316
2024-06-20 08:21:56.505,156.400,,1.333410,-0.000191,0.000190,3.146127,1.339668,0.062923
2024-06-20 08:21:56.605,156.500,,1.338150,-0.000191,0.000190,3.148139,1.344615,0.062963
2024-06-20 08:21:56.705,156.600,,1.342890,-0.000191,0.000000,3.148139,1.344615,0.062963
2024-06-20 08:21:56.805,156.700,,1.342890,-0.000381,0.000190,3.148139,1.344615,0.062963
2024-06-20 08:21:56.905,156.800,,1.342890,-0.000381,0.000190,3.148139,1.344615,0.062963
2024-06-20 08:21:57.005,156.900,,1.342890,0.000000,0.000381,3.148139,1.344615,0.062963
2024-06-20 08:21:57.105,157.000,,1.343840,0.000000,0.000000,3.148139,1.344615,0.062963
2024-06-20 08:21:57.205,157.100,,1.343840,-0.000191,0.000190,3.148139,1.344615,0.062963
2024-06-20 08:21:57.305,157.200,,1.342890,0.000000,0.000381,3.148139,1.344615,0.062963
2024-06-20 08:21:57.405,157.300,,1.343840,-0.000191,0.000381,3.148139,1.344615,0.062963
2024-06-20 08:21:57.505,157.400,,1.342890,-0.000191,0.000190,3.148139,1.344615,0.062963
